"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/antalya-alanya-turkler-kiralik/daire/60567-1482","13","45.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","17
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Türkler Mahallesi Fuğla 3 Sitesinde Denize Sıfır Kiralık 2+1 Eşyalı Daire","Antalya / Alanya / Türkler Mah.","https://www.hepsiemlak.com/emlak-ofisi/esmeralda-emlak-60567","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/0/3/5/3/3/4/dce79e4c-f6e3-43d4-899b-5bd8717ae558.jpg","Esmeralda Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/6/5/0/6/0/9ad19f84-7800-4af7-b2e3-cf84234c4d3f.jpg"
"https://www.hepsiemlak.com/antalya-alanya-kestel-kiralik/daire/128549-95","15","20.000","08-05-2025","Kiralık Daire","1 +
                          1","68 m²","8
                        Yaşında","Bahçe Katı","","","","Alanya Kestel 1+1 Aktiviteli Bahçe Katı Kiralık.       My City Group","Antalya / Alanya / Kestel Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/6/5/9/5/4/4/48690f0d-f879-47ec-8815-2a88613606d1.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-liman-kiralik/daire/134970-427","16","25.000","08-05-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","3. Kat","","","","Turvilla'dan Konyaaltı Liman Aqua'da 1+1 Kiralık Daire","Antalya / Konyaaltı / Liman Mah.","https://www.hepsiemlak.com/emlak-ofisi/turvilla-134970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/4/3/9/5/4/4/1746659957-045556-44593430.jpeg","Turvilla","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/4/3/1/c52422ed-f2c4-4660-a986-d8b396f0a8a1.jpeg"
"https://www.hepsiemlak.com/antalya-kepez-mehmet-akif-ersoy-kiralik/daire/128572-1867","42","32.000","07-05-2025","Kiralık Daire","3 +
                          1","145 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Doğalgazlı,Vestiyerli,Panjurlu,Duşakabinli 3+1 145m2 2.Kat Asansörlü Güney Cepheli Kiralık Daire","Antalya / Kepez / Mehmet Akif Ersoy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/6/2/7/6/3/4/7e113d1d-d927-48fd-b1a8-832fb4d733f9.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-arapsuyu-kiralik/daire/51188-2056","14","30.000","07-05-2025","Kiralık Daire","2 +
                          1","115 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Berat'tan Arapsuyunda 2+1 Mobilyalı Ebeyveyn Banyolu","Antalya / Konyaaltı / Arapsuyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/4/9/6/7/3/4/1732709304668-43769418.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-gursu-kiralik/daire/144332-9","17","30.000","08-05-2025","Kiralık Daire","2 +
                          1","80 m²","18
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gürsu Mah 2+1 Kiralık Boş Daire","Antalya / Konyaaltı / Gürsu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-doors-144332","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/4/9/5/4/4/1746689427-4641352-44594291.jpeg","Remax Doors","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/3/4/4/1/6c123ce2-fc7e-45df-b51d-e1422f797406.jpg"
"https://www.hepsiemlak.com/antalya-alanya-kestel-kiralik/daire/133424-156","32","10.000","07-05-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 1+1 Daire","Antalya / Alanya / Kestel Mah.","","","",""
"https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-kiralik/daire/28664-2677","13","27.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güzeloba Örnekköyde Mobilyalı 3+1 Daire","Antalya / Muratpaşa / Güzeloba Mah.","https://www.hepsiemlak.com/emlak-ofisi/tasan-emlak-28664","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/6/8/2/0/a165ffba-4604-487d-8974-7868ae959db9.jpg","Taşan Emlak",""
"https://www.hepsiemlak.com/antalya-kemer-kuzdere-kiralik/daire/95671-1201","21","30.000","08-05-2025","Kiralık Daire","3 +
                          1","170 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kuzderede Sıfır Ayrı Mutfaklı 3+1 Kiralık Daire","Antalya / Kemer / Kuzdere Mah.","","","",""
"https://www.hepsiemlak.com/antalya-kepez-ulus-kiralik/daire/74238-11330","28","24.000","08-05-2025","Kiralık Daire","2 +
                          1","140 m²","21
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ulusta Eşyalı 2+1 Ayrı Mutfak Doğalgazlı Asansör Var","Antalya / Kepez / Ulus Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/5/0/9/1/4/4/3386265f-d598-416d-a720-6ec63d7eb47c.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-liman-kiralik/daire/134970-425","19","65.000","08-05-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","7. Kat","","","","Turvilla'dan Konyaaltı Liman'da Lux Eşyalı 3+1 Kiralık Daire","Antalya / Konyaaltı / Liman Mah.","https://www.hepsiemlak.com/emlak-ofisi/turvilla-134970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/2/0/1/5/4/4/1745257594-974551-44510241.jpeg","Turvilla","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/4/3/1/c52422ed-f2c4-4660-a986-d8b396f0a8a1.jpeg"
"https://www.hepsiemlak.com/antalya-muratpasa-caybasi-kiralik/daire/109713-549","26","27.000","08-05-2025","Kiralık Daire","4 +
                          1","200 m²","16
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya'nın Merkezinde Eşyalı 4+1 Bahçe Dublexs","Antalya / Muratpaşa / Çaybaşı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/4/2/1/4/4/4/1743599497490-44412424.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-ciplakli-kiralik/daire/123319-3107","38","23.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Döşemealtı Çıplaklı Mahallesinde Ara Kat Eşyalı Kiralık Daire","Antalya / Döşemealtı / Çıplaklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/tepe-group-gayrimenkul-123319","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/2/8/5/4/4/8f533165a7e9dc3075470d40f235ba46064332d3e9b016651ec2de09333740544e664fcd8c8efb738d3ac484586de337.jpg","Tepe Group Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/3/3/2/1/6fe04cf8-e680-4286-9267-33cca30edc88.jpg"
"https://www.hepsiemlak.com/antalya-alanya-kestel-kiralik/daire/128549-94","12","20.000","08-05-2025","Kiralık Daire","1 +
                          1","68 m²","8
                        Yaşında","3. Kat","","","","Alanya Kestel 1+1 Aktiviteli Kiralık Daire.                My City Group","Antalya / Alanya / Kestel Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/5/5/9/5/4/4/79344adb-558d-46c5-9c37-95c4fc41e874.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-kiralik/daire/121521-213","20","30.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kızıltoprak Ta Kiralık 3+1 Daire","Antalya / Muratpaşa / Kızıltoprak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/2/5/9/5/4/4/1746695713653-44595231.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-yeni-dogan-kiralik/daire/24077-1900","19","20.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","12
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kültür Yeni Doğan Da  Eşyalı Kiralık Daire,4/2'si, 2+1, Gün Isılı, Klimalı","Antalya / Kepez / Yeni Doğan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/7/4/3/5/4/4/9ad36c2f-0bc0-4ca5-a2e0-c95cc299c591.jpg","",""
"https://www.hepsiemlak.com/antalya-kemer-kuzdere-kiralik/daire/95671-1208","18","25.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kuzderede Ayrı Mutfaklı 3+1 Kiralık Daire","Antalya / Kemer / Kuzdere Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/6/8/1/3/4/4/1741777883025-44318661.jpg","",""
"https://www.hepsiemlak.com/antalya-aksu-altintas-kiralik/daire/134970-340","24","22.500","08-05-2025","Kiralık Daire","2 +
                          1","80 m²","1
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turvilla'dan Aksu Altıntaş'ta Yeni 2+1 Kiralık Daire","Antalya / Aksu / Altıntaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/turvilla-134970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/2/0/9/5/3/4/455ae69e-899e-4de2-800b-a8b077c735fb.jpg","Turvilla","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/4/3/1/c52422ed-f2c4-4660-a986-d8b396f0a8a1.jpeg"
"https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-kiralik/daire/74238-11516","26","15.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kızılarık 'ta Çevre Yolu Yakını Ayrı Mutfaklı 2+1 Daire","Antalya / Muratpaşa / Kızılarık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/8/4/9/5/4/4/9542329d-6227-42e3-8b07-5d57a428be7a.jpg","",""
"https://www.hepsiemlak.com/antalya-elmali-karyagdi-kiralik/daire/691790-1616","11","11.500","07-05-2025","Kiralık Daire","2 +
                          1","110 m²","20
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Elmalı İlçesinde Ömer Paşa Ortaokulu Yanında 2+1 Sobalı Kiralık Daire","Antalya / Elmalı / Karyağdı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/2/2/9/5/4/4/6bbe0c7f-8b8e-42cc-ab19-d75cb8afd591.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-hasimiscan-kiralik/daire/31719-578","11","8.000","08-05-2025","Kiralık Daire","1 +
                          1","30 m²","35
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Haşimişcan Mah'de 1+0 Mobilyalı Daire","Antalya / Muratpaşa / Haşimişcan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/4/4/5/2/3/4/1724753830815-43254440.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-tahilpazari-kiralik/daire/134970-320","32","40.000","08-05-2025","Kiralık Daire","4 +
                          1","220 m²","3
                        Yaşında","6. Kat","","","","Turvilla'dan Muratpaşa Tahılpazarı'nda Lux Dublex 4+1 Kiralık D.","Antalya / Muratpaşa / Tahılpazarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turvilla-134970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/9/7/5/2/3/4/b8e90afe-139d-40a9-9a1c-999afb42b867.jpg","Turvilla","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/4/3/1/c52422ed-f2c4-4660-a986-d8b396f0a8a1.jpeg"
"https://www.hepsiemlak.com/antalya-kemer-arslanbucak-kiralik/daire/95671-1220","14","30.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","17
                        Yaşında","Ara Kat","","","","Kemer Arslanbucak’da Havuzlu Eşyalı 2+1 Kiralık Daire","Antalya / Kemer / Arslanbucak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/9/3/5/5/4/4/1746022190345-44553974.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-hurma-kiralik/daire/155659-41","18","20.000","07-05-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Hurma’da Yerden Isıtmalı Ultra Lüks 1+1 Konsept Daire","Antalya / Konyaaltı / Hurma Mah.","https://www.hepsiemlak.com/emlak-ofisi/selectum-invest-155659","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/8/8/5/4/4/1746603551-9971662-44588076.jpeg","Selectum Invest","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/6/5/5/1/8f6b0de9-83b3-4370-8082-48cf1bd025fd.jpg"
"https://www.hepsiemlak.com/antalya-konyaalti-uluc-kiralik/daire/0-44581453","34","96.000","06-05-2025","Kiralık Daire","5 +
                          1","350 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Duruyaşam Evleri Lüx 5+1 Dublex Havuzlu Butik Sitede","Antalya / Konyaaltı / Uluç Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/1/8/5/4/4/WT3UR9uEnUcNXWG6FhNEX.jpg","",""
"https://www.hepsiemlak.com/antalya-gazipasa-pazarci-kiralik/daire/137748-1311","32","15.000","06-05-2025","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Türkan Sultan Konaklarında 1+1 Eşyalı Konforlu Yaşam","Antalya / Gazipaşa / Pazarcı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-crystal-137748","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/3/2/8/5/4/4/dab54c64-9143-4892-9387-598cf463522b.jpg","Remax Crystal","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/7/7/3/1/c52bb63a-caad-4b17-a7e4-47dc81ae5e0f.jpg"
"https://www.hepsiemlak.com/antalya-elmali-yeni-kiralik/daire/99744-2588","40","26.000","06-05-2025","Kiralık Daire","3 +
                          1","145 m²","9
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ali Tosun*dan Full Eşyalı Merkezi Konumda Aydınlık Ferah Doğalgazlı 3+1 Kiralık Daire","Antalya / Elmalı / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/ali-tosun-gayrimenkul-99744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/2/2/8/5/4/4/709f0ca6-b8a2-4306-9bb7-f16db00b51f3.jpg","Ali Tosun Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/7/9/9/0/562cf5ea-01ce-4943-82f4-5f111b54e32d.jpg"
"https://www.hepsiemlak.com/antalya-kepez-aydogmus-kiralik/daire/131362-829","28","18.500","06-05-2025","Kiralık Daire","3 +
                          1","135 m²","8
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","*memur& Memur Kefilli 3+1 Varsak Aydoğmuş Mahallesi'nde Asansörlü*","Antalya / Kepez / Aydoğmuş Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-pro-team-131362","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/0/4/8/5/4/4/1746533653119-44584038.jpg","Realty World Pro Team","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/3/1/3/1/870c5120-fbb7-45af-bfa2-2711f5953903.jpg"
"https://www.hepsiemlak.com/antalya-kepez-ahatli-kiralik/daire/134818-832","18","23.000","05-05-2025","Kiralık Daire","2 +
                          1","105 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ahatlı Mah. 2+1 Eşyasız Kiralık Daire 105m² - Doğalgazlı -Arakat","Antalya / Kepez / Ahatlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/likya-invest-agaoglu-gayrimenkul-134818","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/0/9/7/5/4/4/7d326d559c0a6f9d5f7c9dcca7434a0cd2e8734a7f9e84bff5c261400d3eb4640e5dbca91b86ee1102d45d4b31041b8f.jpg","Likya İnvest Ağaoğlu Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/8/4/3/1/2507520e-53f8-4984-a370-57897f6c9350.jpg"
"https://www.hepsiemlak.com/antalya-kemer-arslanbucak-kiralik/villa/49128-2372","48","47.500","05-05-2025","Kiralık Villa","3 +
                          1","160 m²","4
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Arslanbucakta Full Eşyalı Kiralık 3+1 Villa","Antalya / Kemer / Arslanbucak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/8/5/7/5/4/4/1746432933494-44575830.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-gursu-kiralik/daire/133098-81","22","50.000","07-05-2025","Kiralık Daire","3 +
                          1","160 m²","14
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Gürsu'da Full Eşyalı Kiralık 3+1 Daire","Antalya / Konyaaltı / Gürsu Mah.","","","",""
"https://www.hepsiemlak.com/antalya-dosemealti-ciplakli-kiralik/daire/0-44573883","20","13.000","04-05-2025","Kiralık Daire","1 +
                          1","50 m²","12
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Toki Konutlarında Sahibinden Kiralık 1+1 Daire","Antalya / Döşemealtı / Çıplaklı Mah.","","","",""
"https://www.hepsiemlak.com/antalya-konyaalti-uncali-kiralik/daire/125098-1281","50","32.000","03-05-2025","Kiralık Daire","2 +
                          1","80 m²","12
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Uncalı Doruk Kent 2'de Eşyalı 2+1 Kiralık Daire","Antalya / Konyaaltı / Uncalı Mah.","","","",""
"https://www.hepsiemlak.com/antalya-finike-kum-kiralik/daire/132227-791","15","20.000","03-05-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","3. Kat","","","","Denize Yakın Ebeveyn Banyolu 2+1 Sıfır Geniş Kiralık Daire","Antalya / Finike / Kum Mah.","https://www.hepsiemlak.com/emlak-ofisi/gokhan-gokdemir-gayrimenkul-132227","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/5/9/6/5/4/4/1746264118-4485722-44569593.jpeg","Gökhan Gökdemir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/2/3/1/905869d0-2614-4f3f-8384-defbf8d26ff1.jpg"
"https://www.hepsiemlak.com/antalya-manavgat-sorgun-kiralik/daire/158328-44","20","30.000","03-05-2025","Kiralık Daire","1 +
                          1","75 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sorgun Mahallesi Site İçinde 1+1 Lüks Eşyalı Kiralık Daire","Antalya / Manavgat / Sorgun Mah.","https://www.hepsiemlak.com/emlak-ofisi/evva-emlak-158328","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/8/0/7/5/4/4/fef536cef8fc87d68891e07362273e94926df0074ea86cd9c986e3f5ad1615428262222b045ea6723bba45277056d28e.jpg","Evva Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/3/8/5/1/bea41600-e181-473c-8498-aa3f5911f7d8.jpg"
"https://www.hepsiemlak.com/antalya-alanya-tosmur-kiralik/daire/151500-50","15","25.000","04-05-2025","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tosmurda Site İçi Havuzlu Eşyalı Kiralık Daire","Antalya / Alanya / Tosmur Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/7/2/7/5/4/4/1746324715-886087-44572714.jpeg","",""
"https://www.hepsiemlak.com/antalya-serik-bogazkent-kiralik/villa/140239-205","30","35.000","03-05-2025","Kiralık Villa","3 +
                          1","105 m²","26
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Serik Boğazkent'te Eşyalı 2+1 Villa","Antalya / Serik / Boğazkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/redstone-leo-gayrimenkul-140239","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/9/9/6/5/4/4/0de28aa885fa33f599d0fa4c26341282d35af5dbd0825ac5ec6b096d7e09e8e10e5dbca91b86ee1102d45d4b31041b8f.jpg","Redstone Leo Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/2/0/4/1/05df737c-6b16-42ae-86c5-aa4fbcec7d11.jpg"
"https://www.hepsiemlak.com/antalya-kepez-kultur-kiralik/daire/141424-100","16","18.000","02-05-2025","Kiralık Daire","1 +
                          1","50 m²","4
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kültürde 2+0 Kiralık Eşyalı Daire Kafeler Caddesi Arka Sokağı","Antalya / Kepez / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/9/3/6/5/4/4/810f7a3a08bcdc2ffc5c04147aeadb00568b732240bf283f03dca0776d75f83457dca3ce8cdc7ef31f1644a2871e0d7a.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-kepez-kiralik/daire/10215-213","35","22.000","02-05-2025","Kiralık Daire","3 +
                          0","118 m²","1
                        Yaşında","10. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kepez Suryapı Kiralık 3+1 Sıfır Daire","Antalya / Kepez / Kepez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/3/2/6/5/4/4/ac4a95c5-6b33-41b7-9586-77bbaeec0229.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-guller-pinari-kiralik/daire/96887-465","39","16.000","07-05-2025","Kiralık Daire","2 +
                          1","95 m²","25
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Emre Erkan Emlaktan Kiralık 2+1 Asansörlü Daire","Antalya / Alanya / Güller Pınarı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/9/0/6/5/4/4/f0ccffcd-570d-4739-817f-4332f84e696a.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-elikesik-kiralik/daire/154558-83","31","14.000","07-05-2025","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Da Elikesikte 2+1 Ayrı Mutfak Deniz Manzaralı Hoby Bahçesi Yapabileceğiniz Harika Mazaralı","Antalya / Alanya / Elikesik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/0/9/5/5/4/4/201df409-646b-47ee-8432-c4972c03280a.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-bahceyaka-kiralik/daire/150961-61","23","20.000","01-05-2025","Kiralık Daire","2 +
                          1","105 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeniköy’de Sıfır Bina, 2+1, Geniş Ve Ferah Kiralık Daire – 5. Kat!","Antalya / Döşemealtı / Bahçeyaka Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/8/0/6/5/4/4/1746124437025-44560876.jpg","",""
